front_id,back_id,labels
20005711,20005665,1
1013672,1015875,1
20005506,20325061,0
80259112,80025935,0
80002605,80026023,0
60006106,60006109,1
80259158,80025937,0
20005727,20005690,0
935950,936028,1
20005514,20005501,1
2,102,1
80000259,80025992,0
50001965,50000389,0
80026052,80026002,0
80259159,80259139,0
20005681,20005718,0
41,94,0
41,228,0
80259175,80259116,0
60005905,60005902,0
80026055,80026063,1
1014095,882800,1
1014095,882800,1
80025966,80025991,1
80259175,80025985,0
1198879,1198965,0
60016936,60016920,0
166,102,1
60016949,60001698,0
1076453,1198691,0
50000761,50002668,1
149,209,0
20005684,20005666,1
80259112,80025995,0
20005784,20005775,0
80259175,80259146,0
80028041,80028056,1
552790,552555,0
60016942,60016915,0
161,108,1
1197267,1198263,0
1198627,1197227,0
124,226,1
196,102,1
80025913,80025956,1
60016952,60016927,0
80002597,80259117,1
552210,552264,0
1247023,1341104,1
1247023,1341104,1
60006368,60006367,0
80028048,80028072,1
935921,935582,1
552975,552451,0
1341596,1246348,1
80025943,80025956,1
80280149,80028039,0
935653,935767,1
972088,971961,1
969327,972036,0
20005529,20005512,1
60006422,60006425,1
1198561,1198217,0
1198857,1197201,1
80259129,80025945,0
80028018,80028021,1
60016957,60016911,0
80002808,80028067,0
1014393,1013513,0
1014393,1013513,0
1014393,1013513,0
20005522,20005472,1
609290,609527,1
935708,935824,1
935708,935824,1
80002599,80259139,1
50002482,50257283,1
20005755,20005451,1
552401,552457,1
972022,969107,0
969429,972073,1
20005687,20005675,0
50002020,50002029,1
80028032,80028077,1
60001694,60016910,1
181,253,0
20005508,20325068,1
80259149,80259176,1
785383,785626,1
20005783,20005405,1
20005552,20005472,1
785796,785709,0
740219,740230,1
20005524,20005653,0
50002229,50000768,0
80026005,80026029,1
80025917,80259124,1
80280124,80280118,0
20005440,20005416,1
20005445,20005760,1
1340090,1341477,1
969344,969090,1
80025928,80025967,1
80025947,80259151,1
80028093,80028039,0
969399,969266,0
7,208,0
935939,935706,1
58,248,1
936014,935820,0
969512,969305,0
1198394,1198742,1
80259156,80025901,0
80028032,80028003,0
150,187,1
552130,552346,0
60005809,60005805,0
585165,585164,0
585165,585164,0
585165,585164,0
585165,585164,0
585164,585165,1
585165,585164,0
53,254,1
80259151,80025977,0
80028005,80028078,1
79,199,0
80025983,80025935,0
716788,716768,0
20005525,20005473,1
935684,935722,1
20005539,20005649,0
20005781,20005406,0
728705,785503,1
80025931,80259156,1
80280139,80002802,0
50003270,50002425,1
1012820,1015256,0
20005827,20005804,0
20005704,20005655,0
80025932,80025905,0
80259167,80025984,0
60016928,60016919,0
80028028,80028038,1
969406,972025,0
141,208,0
20005781,20005436,0
20005781,20005436,0
20005491,20005488,1
50002621,50002659,0
935669,935979,1
969308,969265,0
20005683,20005658,1
1198347,1198261,0
20005834,20005827,1
20005674,20005660,0
60016934,60016914,0
936020,935747,0
80280112,80280012,1
80280126,80028072,0
935724,936036,1
969062,972050,0
1341535,1340410,0
80026015,80026046,1
552941,552595,0
969408,969185,1
20005505,20005539,0
80259111,80259152,1
80259153,80259152,0
224,252,0
80002597,80025988,1
1009397,1198306,1
80028069,80280013,1
80026056,80026027,0
1198461,1198633,0
80259167,80025916,0
20005494,20005650,0
20005494,20005650,0
935941,935862,1
80259158,80259106,0
60,55,0
1200812,1198222,0
22,112,1
20005685,20005680,1
1341068,1341340,0
80002592,80025994,1
80000259,80259161,0
80026022,80026062,1
20005381,20005379,0
20,224,1
80025985,80259122,1
60003049,60003042,0
20005516,20005488,0
80259167,80025946,0
80259168,80025987,0
1198513,1197204,1
80002809,80028099,1
80028045,80280127,1
38,214,1
80280143,80028022,0
935878,935686,0
935878,935686,0
935878,935686,0
935878,935686,0
935878,935686,0
80025939,80259127,1
970228,1013970,1
1247075,1341129,0
20005454,20005411,0
80280138,80028098,0
60016935,60016917,0
80259185,80259166,0
413433,423523,1
1198359,1198445,0
552918,552404,0
80025949,80025915,0
80259184,80025994,0
60,115,0
60016929,60016945,1
740218,740201,0
740218,740201,0
216,112,1
20005807,20005804,1
80028052,80280143,1
972176,972129,1
972176,972129,1
20005542,20005506,1
80028087,80280137,1
122,94,0
1198414,1198672,1
971965,972067,1
785666,785912,1
1012893,1013677,0
98,241,1
60016951,60016924,0
20005434,20005414,1
20005516,20005554,0
20005533,20005393,1
20005796,20005803,1
20005488,20005650,1
20005488,20005650,1
246,112,1
80280143,80028082,0
149,179,1
50002338,50002659,1
50002076,50002659,1
74,5,1
80025976,80259143,1
969508,972128,1
72,239,0
20005522,20005549,0
80028087,80028022,0
785696,785912,1
150,0,1
60016950,60016913,0
1197245,1197182,0
1341544,1245618,0
729205,785481,1
785481,729205,0
785481,729205,0
80259129,80259114,0
20005652,20005650,1
181,252,1
128,253,0
935662,935776,1
80259185,80259128,0
785381,785877,1
80026022,80026007,0
609299,609536,1
80026068,80026009,0
972082,969438,0
20005533,20005527,1
60002856,60002853,0
80026021,80026078,1
80028087,80028082,0
969154,969290,1
74,139,1
88,148,0
50000730,50000729,1
80259151,80259116,0
80259103,80025901,0
1095622,1197240,1
1341040,1341187,0
80025903,80259149,1
785486,785647,1
1013970,1015292,1
20005375,20005476,1
20005375,20005476,1
80028044,80028056,1
1198695,1198785,0
1198377,1197180,1
80025976,80025937,0
80280103,80028037,0
88,44,0
1074462,1198461,0
20005436,20005764,0
80259146,80259151,1
122,156,1
935731,935925,0
935952,935834,1
20005521,20005651,1
9,252,1
99,231,0
20005553,20005374,1
20324637,20005423,0
80025998,80025909,0
76,161,1
50002246,50002399,1
88,208,0
80026014,80002602,1
60023916,60002393,0
152,156,1
32,224,0
80259171,80025905,0
935731,935693,0
969059,969248,0
740530,709590,0
80025981,80259166,1
60016916,60016927,1
20005813,20005836,1
20005508,20005389,0
1198335,1198593,1
20005400,20325061,0
20005680,20005657,1
215,104,1
20005525,20005554,1
20005717,20005724,1
33,167,0
80028047,80028037,0
80028036,80280012,1
80028097,80028098,1
60016946,60001695,0
80259131,80259162,1
80025998,80025969,0
1245701,1341638,1
20005438,20005750,1
20005438,20005750,1
80002592,80025941,1
50002156,50002640,1
20005796,20005836,0
552787,552552,0
50002034,50257284,1
80026055,80026024,0
1009394,1198732,0
60016949,60016918,0
20005488,20005463,1
80026001,80026071,1
80259115,80025987,0
75,43,1
43,209,0
80259178,80259138,0
80028045,80002809,1
38,161,1
80025966,80259177,1
1341415,1341135,1
935628,935820,1
80026055,80026054,0
80028052,80002804,0
80028096,80280012,1
80026031,80026071,1
80002806,80028098,1
785504,785905,1
80259108,80259127,1
80280146,80028036,0
10,183,1
80259131,80025994,0
80028075,80002809,1
111,183,0
1198558,1198214,0
1198830,1198916,0
1198830,1198654,0
935968,936046,1
935968,936046,1
935968,936046,1
60004255,60004254,0
80028018,80028015,0
80259183,80259122,0
969176,969266,1
80259188,80025915,0
20005701,20005705,1
20005701,20005705,1
20005756,20005761,0
80280146,80028066,0
40,183,1
60016926,60016944,1
969340,972168,0
935787,935826,1
20005413,20005423,1
20005756,20005762,1
20005756,20005762,1
1198721,1198897,1
20319537,20325068,0
80028034,80028022,0
239,54,0
20005392,20005485,1
552183,552291,0
969336,971968,1
31,255,1
14,53,0
80002805,80280012,1
20005531,20005394,0
971974,972076,1
1014088,1012882,1
1014088,1012882,1
20005443,20005423,1
20005544,20005475,1
80026082,80026016,0
1246901,1341893,1
936011,935817,0
20005556,20005485,1
80028013,80028079,1
80025926,80002595,1
80026015,80026009,0
200,252,0
80280101,80280014,1
935620,935847,1
20005533,20005474,1
80028006,80028039,1
80026098,80026023,0
50002039,50002673,1
20005702,20005660,1
20005702,20005660,1
60001699,60001695,0
80280101,80028067,0
20005663,20005705,1
80025928,80259153,1
20005681,20005722,1
969436,969300,1
20,200,1
80280146,80002805,0
609545,609308,0
80026094,80026099,1
80025946,80259143,1
1198384,1198298,1
729495,785486,1
80280101,80028097,0
1198345,1198689,0
80000259,80025937,0
122,103,1
80025999,80259154,1
553005,552593,0
20005711,20005722,1
9,199,1
149,124,0
740255,740243,0
80280124,80280132,1
1341359,1341070,1
20005440,20005423,0
20005497,20005389,1
80025909,80025945,1
935689,935582,0
20005514,20005558,1
76,108,1
20005558,20005648,0
36,115,0
20005766,20005779,1
1074462,1198895,0
20005830,20005826,0
50002263,50000763,0
1074462,1198633,0
80025911,80025991,1
80000259,80025967,0
152,103,1
80259153,80025988,0
60005777,60005774,0
935936,935628,1
80025927,80025935,1
80259118,80025905,0
80280112,80028046,0
80025981,80259113,1
50002064,50000770,1
20005491,20005379,0
20005453,20005440,1
20005453,20005440,1
716807,716797,0
80025939,80025945,1
80002807,80028039,0
80000260,80026038,0
60016936,60016937,1
969151,969423,1
80280101,80002806,0
50002218,50002203,0
80280011,80028003,0
969386,971949,1
60030410,60003045,0
60016926,60016913,0
716600,740213,1
1341119,1245588,0
8,108,1
80002597,80259174,1
20005400,20005476,0
20005400,20005476,0
50002659,50257283,1
80259001,80025915,0
1198602,1198344,0
935716,935988,1
216,251,0
80026001,80026018,1
80025927,80259011,1
232,94,0
232,228,0
80002808,80028012,0
38,108,1
80028023,80028072,1
1198335,1197200,0
20005523,20005527,0
80025933,80259176,1
80025966,80259124,1
80280159,80280116,0
60016952,60016932,0
72,69,1
80026056,80026075,1
60001697,60016915,1
935618,935988,1
80259186,80025945,0
80026069,80025957,0
80028018,80028078,1
80280145,80028003,0
101,248,1
20005673,20005698,1
20005774,20005750,1
80026051,80026081,1
86,125,1
80280159,80280012,0
60001692,60016921,1
80025996,80259124,1
80280146,80280159,1
50002236,50257284,1
50002020,50002086,1
20005518,20005371,0
20005534,20005476,0
20005534,20005476,0
935910,935988,1
80259135,80025915,0
60006102,60006103,1
13,252,0
20005480,20005653,1
50000756,50000771,1
80259136,80259117,0
684059,612944,0
1197228,1198630,0
20005516,20005468,1
1198275,1198447,0
50002147,50002204,1
1198567,1198223,0
972127,972080,1
20005753,20005411,1
80025903,80025967,1
80025968,80025944,0
552125,552233,0
80028044,80028066,1
33,248,1
1012902,1013694,0
1013649,1015411,1
596827,596636,0
80025978,80025956,0
80280105,80028056,0
80026096,80026047,0
904619,969292,1
20005812,20005813,0
80028084,80028079,0
969205,969338,1
20005432,20005422,0
785514,785426,0
935851,935773,0
1015454,1015895,1
80025951,80025984,1
29,27,0
552192,552300,0
969345,971977,1
74,250,0
716784,716789,1
80026013,80026081,1
50003270,50002482,1
20005438,20005417,0
20005782,20005422,0
1198737,1095566,1
905634,969098,1
20005709,20005688,0
209,231,0
1341535,1341459,1
80025989,80025905,0
1015433,1014992,0
80025981,80025984,1
20005670,20005722,0
785936,785679,0
24,133,0
50002058,50000768,1
1197229,1198633,0
80025923,80259106,1
20005676,20005675,1
80026036,80026041,1
80028041,80280116,1
80259147,80259132,0
80025925,80259152,1
1200853,1198349,0
20005510,20325061,0
1198407,1198579,1
50000721,50000729,0
80025999,80002595,0
785936,785447,0
27,163,1
99,39,1
1095622,1095482,0
969206,969293,1
80000259,80259106,0
1341531,1341556,0
80259153,80259127,0
80280103,80280141,1
972195,972102,1
80028071,80280116,1
50,18,0
740207,740197,0
935851,935735,0
50002236,50003268,1
80026056,80026002,0
80028048,80280132,1
29,251,0
60005909,60005902,0
80026055,80026067,1
117,214,1
80025966,80025995,1
80026061,80002604,0
80025983,80259106,1
60016953,60001698,0
969510,969303,1
149,102,1
1245677,1341697,1
20005684,20005670,1
969428,972166,0
80025939,80259184,1
60016946,60016915,0
161,112,1
20005753,20005430,0
20005387,20005483,0
80025955,80259128,1
80028032,80280137,1
51,253,0
50002157,50002170,1
80259185,80259141,0
117,115,0
216,169,1
651609,716781,1
935817,935625,0
1200818,1198228,0
969345,969212,1
60016946,60016945,0
1197200,1198769,0
80002592,80259127,1
1198507,1197200,1
785902,785501,0
971998,972072,1
1198827,1198913,0
972115,972068,1
246,169,1
1198602,1198778,0
16,72,0
80026074,80026023,0
80028018,80028025,1
80026058,80026068,1
11,148,0
129,239,0
785504,785799,1
20005522,20005476,1
20005522,20005476,1
80026035,80026084,1
1246822,1341360,1
101,195,1
80259001,80259124,1
80002599,80259143,1
935823,935784,0
20005691,20005675,0
20005538,20005501,0
552410,552924,1
60001694,60016914,1
185,253,0
60005701,60005706,1
80026068,80002602,0
80025914,80025915,1
20005552,20005476,1
80026065,80026084,1
129,141,0
1340251,1341399,1
20005766,20005405,1
20005766,20005405,1
740202,740230,1
22,231,0
20005445,20005764,1
50002629,50257283,1
88,93,0
80280149,80028088,0
11,208,0
150,72,0
50002095,50002029,0
1341113,1341929,1
73,187,0
80025923,80025977,1
785658,785811,1
1197211,1198784,0
20005415,20005412,0
80259155,80025977,0
80028005,80028082,1
1014834,1013074,0
1014834,1013074,0
20005533,20005375,0
20005533,20005375,0
1340500,1341887,1
50002220,50002198,1
13,78,1
118,94,1
20324637,20005764,0
1198393,1197181,1
22,29,0
80025972,80259161,1
1198623,1198537,0
935641,936029,1
60006467,60006461,0
20005655,20005708,1
156,231,0
80025936,80025905,0
80002597,80025907,0
80259171,80025984,0
80028053,80028099,1
20005382,20005549,1
1341006,1341284,0
80028093,80028088,0
20005785,20005436,0
20005532,20005493,1
20,94,1
935823,935861,1
971981,969303,1
20005678,20005660,0
552823,552457,0
1074464,1198816,0
1340500,1341082,1
80026043,80260101,1
80002597,80025937,0
1198465,1198207,0
80028042,80028098,1
80280013,80028022,0
80280135,80280116,0
969168,971981,1
60005771,60005774,1
935933,935625,1
1197220,1197273,1
43,124,0
423563,423485,0
110,27,0
118,228,1
66,38,1
20005386,20005652,0
20005678,20005690,0
38,200,0
80280145,80280128,0
1340359,1341516,0
80028087,80002802,0
80002597,80025967,0
80259104,80259116,1
80028052,80280013,1
80280115,80028038,0
20005542,20005376,1
80280151,80280123,0
972162,971966,0
785553,785905,1
785515,785613,1
20005442,20005404,0
80026022,80026066,1
111,98,0
20005385,20005379,0
38,230,0
423552,423630,1
935658,935928,1
935658,935928,1
935928,935658,0
935928,935658,0
935928,935658,0
935957,935995,1
1198553,1198467,0
80025908,80025937,1
80259172,80025987,0
80280013,80028082,0
971978,969139,1
785787,785620,0
1198307,1198827,0
80259136,80259162,1
80259178,80259113,0
1200853,1197210,0
935713,935985,1
101,8,1
111,128,0
80028008,80028059,1
80280142,80028098,0
552860,552425,0
785659,785900,1
20005427,20005402,1
785634,785843,1
122,181,0
224,167,0
80025953,80025915,0
80259188,80025994,0
785839,785751,0
20005807,20005808,1
716728,716723,0
20005756,20005444,0
20005756,20005444,0
80025999,80025917,0
80259178,80259143,0
86,235,1
785689,785900,1
20005457,20005402,1
20005457,20005402,1
151,71,1
50002023,50002652,1
20005757,20005777,0
116,246,0
1198377,1198205,1
149,183,1
785906,785818,0
116,235,1
20005685,20005688,0
785921,785620,0
971996,969290,1
76,239,0
935724,935648,0
80028091,80028022,0
60016954,60016955,1
1341222,1341685,1
122,241,0
785618,785431,0
1198565,1198651,0
1198272,1198444,0
20005695,20005701,1
80025942,80259132,1
972124,972077,1
50002326,50002437,1
76,141,0
80280111,80280108,0
20005711,20005707,0
80025975,80002595,0
1015264,1014382,0
1013492,1015695,1
151,205,1
80026072,80026009,0
76,31,1
50002094,50002437,1
80028091,80028082,0
1198799,1198971,1
80280158,80028067,0
41,195,1
80280115,80280127,1
80259155,80259116,0
53,205,1
80025903,80259153,1
80025931,80002595,1
20005752,20005430,1
20005480,20005375,0
935679,935911,0
935679,935911,0
935679,935911,0
80280113,80028002,0
740255,740188,0
80259148,80025979,0
695924,740193,1
80025981,80025978,0
80259164,80025956,0
41,118,0
971922,969271,0
1341686,1341225,0
20005449,20005779,1
50002199,50002207,1
936007,935969,0
80000260,80026087,0
20005782,20005430,1
969138,969299,1
969338,969130,1
93,115,0
80028044,80280123,1
1095594,1200807,1
152,160,1
36,224,0
80259175,80025905,0
50001939,50002633,1
50002023,50003270,1
38,31,1
80280129,80028039,0
611460,684102,1
80280149,80280147,0
20005796,20005836,1
80028057,80028002,0
1198351,1198957,0
20005456,20005405,0
1198351,1198695,0
80259156,80259119,0
80259109,80025945,0
60016937,60016911,0
80002803,80028003,0
20005508,20005554,1
80028014,80028067,1
80259001,80025994,0
935870,935832,0
20005755,20005431,1
20005755,20005431,1
972119,969130,1
80259131,80259166,1
20005710,20005688,1
80259185,80002595,0
50002081,50002285,1
785785,785516,0
1014553,1014113,0
80025931,80025921,0
80002592,80025945,1
20005368,20325068,1
1198474,1198216,0
58,98,0
969188,969277,0
80028044,80028067,1
60016953,60016918,0
423572,423494,0
80026001,80026075,1
60003046,60003044,0
50002245,50002285,1
79,166,1
80025929,80259114,1
80026017,80002607,1
1198249,1198769,0
80025966,80259181,1
1198541,1198283,0
785488,785456,0
1200862,1198792,0
31,125,1
20005693,20005694,0
80025908,80259176,1
80002804,80028056,1
972164,972070,1
50001919,50257284,1
80026031,80026075,1
10,187,1
80259168,80259182,1
552211,552157,0
20005411,20005406,0
80280146,80028019,0
7,232,0
20005501,20005648,1
785730,785505,0
20005524,20325068,0
1198429,1097238,1
20005647,20005473,1
80026026,80026081,1
121,176,1
151,18,1
20005709,20005701,0
20005709,20005701,0
785689,785591,0
40,187,1
20005755,20005441,0
20005411,20005436,0
50001926,50002666,1
20005531,20005648,1
80025912,80025905,0
785760,785848,1
74,165,0
80028022,80028038,1
1197264,1198863,0
1340307,1341067,1
60016954,60016921,0
69,241,0
20005484,20005468,0
80280135,80002809,0
148,255,1
1198386,1198214,1
80025972,80025979,1
80000280,80028022,0
785827,785915,1
9,69,1
80259111,80259132,1
86,27,0
80026011,80026092,1
80026019,80026009,0
178,255,1
80026036,80026027,0
1198602,1200848,1
24,78,0
1198574,1198660,0
60005888,60005886,0
1198453,1198281,1
935739,935893,1
1198741,1198913,1
553009,552429,0
1198479,1198913,1
20005681,20005726,1
80026041,80026092,1
80002599,80025956,0
208,255,1
972149,972030,1
50002108,50002632,1
20005697,20005670,1
80280135,80280137,1
29,166,0
20005754,20005423,1
80000280,80028082,0
80025923,80259163,1
80026036,80026098,1
1198672,1198934,1
971993,969125,0
80025999,80259158,1
20005711,20005726,1
50002237,50002638,1
80026071,80026092,1
80028016,80280116,1
29,196,0
50001919,50003268,1
27,220,1
596608,596799,0
20005444,20005423,0
1197256,1198242,0
20005784,20005423,1
80028069,80280127,1
2,163,1
76,112,1
40,115,0
1012827,1015278,0
20005834,20005826,0
935961,935689,1
935961,935689,1
935961,935689,1
935961,935689,1
1197251,1198318,0
86,251,0
80028046,80280116,1
102,228,0
969495,969079,1
1009324,1198899,0
1074464,1197234,1
1009324,1198637,0
80025981,80259117,1
20005495,20005379,0
1200813,1198743,0
785937,785761,0
215,133,0
20005460,20005430,0
1200813,1198481,0
20005665,20005705,0
